The Edge of the World	/wiki/The_Edge_of_the_World	1937	Michael Powell	John Laurie, Belle Chrystall, Finlay Currie	Drama	NULL	UK
The Elder Brother	/wiki/The_Elder_Brother_(film)	1937	Frederick Hayward	John Stuart, Marjorie Taylor	Drama	NULL	UK
Elephant Boy	/wiki/Elephant_Boy_(film)	1937	Zoltan Korda Robert J. Flaherty	Sabu	Adventure	NULL	UK
Farewell Again	/wiki/Farewell_Again	1937	Tim Whelan	Leslie Banks, Flora Robson	Drama	NULL	UK
Farewell to Cinderella	/wiki/Farewell_to_Cinderella	1937	Maclean Rogers	John Robinson, Glennis Lorimer	Romance	NULL	UK
Father Steps Out	/wiki/Father_Steps_Out_(1937_film)	1937	Maclean Rogers	George Carney, Dinah Sheridan	Comedy	NULL	UK
Feather Your Nest	/wiki/Feather_Your_Nest	1937	William Beaudine	George Formby, Polly Ward	Comedy	NULL	UK
Fine Feathers	/wiki/Fine_Feathers_(1937_film)	1937	Leslie S. Hiscott	Donald Steward, Francis L. Sullivan	Musical	NULL	UK
Fire Over England	/wiki/Fire_Over_England	1937	William K. Howard	Laurence Olivier, Vivien Leigh, Raymond Massey	Drama	NULL	UK
The Five Pound Man	/wiki/The_Five_Pound_Man	1937	Albert Parker	Judy Gunn, Edwin Styles	Comedy/Crime	NULL	UK
For Valour	/wiki/For_Valour_(1937_film)	1937	Tom Walls	Tom Walls, Ralph Lynn	Comedy	NULL	UK
French Leave	/wiki/French_Leave_(1937_film)	1937	Norman Lee	Betty Lynne, Edmund Breon	Comedy	NULL	UK
The Frog	/wiki/The_Frog	1937	Jack Raymond	Noah Beery, Jack Hawkins	Thriller	NULL	UK
Gangway	/wiki/Gangway_(film)	1937	Sonnie Hale	Jessie Matthews, Barry MacKay	Musical	NULL	UK
Glamorous Night	/wiki/Glamorous_Night_(film)	1937	Brian Desmond Hurst	Mary Ellis, Otto Kruger	Drama	NULL	UK
Good Morning, Boys	/wiki/Good_Morning,_Boys	1937	Marcel Varnel	Will Hay, Martita Hunt	Comedy	NULL	UK
The Great Barrier	/wiki/The_Great_Barrier_(film)	1937	Milton Rosmer, Geoffrey Barkas	Richard Arlen, Lilli Palmer	Historical	NULL	UK
The Green Cockatoo	/wiki/The_Green_Cockatoo	1937	William Cameron Menzies	John Mills, René Ray, Charles Oliver	Crime	NULL	UK
Gypsy	/wiki/Gypsy_(1937_film)	1937	Roy William Neill	Roland Young, Chili Bouchier	Drama	NULL	UK
Head over Heels	/wiki/Head_over_Heels_(1937_film)	1937	Sonnie Hale	Jessie Matthews, Robert Flemyng	Musical	NULL	UK
I, Claudius	/wiki/I,_Claudius_(film)	1937	Josef von Sternberg	Charles Laughton, Emlyn Williams, Merle Oberon	Drama	An uncompleted adaptation of Robert Graves's novel	UK
It's a Grand Old World	/wiki/It%27s_a_Grand_Old_World	1937	Herbert Smith	Gina Malo, Sandy Powell	Drama/Comedy	NULL	UK
It's Never Too Late to Mend	/wiki/It%27s_Never_Too_Late_to_Mend	1937	David MacDonald	Tod Slaughter, Jack Livesey	Melodrama	NULL	UK
It's Not Cricket	/wiki/It%27s_Not_Cricket_(1937_film)	1937	Ralph Ince	Claude Hulbert, Henry Kendall	Comedy	NULL	UK
Jericho	/wiki/Jericho_(1937_film)	1937	Thornton Freeland	Paul Robeson, Henry Wilcoxon, Wallace Ford	Adventure	NULL	UK
Jump for Glory	/wiki/Jump_for_Glory	1937	Raoul Walsh	Douglas Fairbanks, Jr., Valerie Hobson	Comedy/Drama	NULL	UK
Kathleen Mavourneen	/wiki/Kathleen_Mavourneen_(1937_film)	1937	Norman Lee	Sally O'Neil, Tom Burke	Musical	NULL	UK
Keep Fit	/wiki/Keep_Fit	1937	Anthony Kimmins	George Formby, Kay Walsh	Comedy	NULL	UK
King Solomon's Mines	/wiki/King_Solomon%27s_Mines_(1937_film)	1937	Robert Stevenson, Geoffrey Barkas	Cedric Hardwicke, Anna Lee, Paul Robeson	Adventure/Romance	Based on novel by H. Rider Haggard	UK
Knights for a Day	/wiki/Knights_for_a_Day	1937	Norman Lee	Nelson Keys, John Garrick	Comedy	NULL	UK
Knight Without Armour	/wiki/Knight_Without_Armour	1937	Jacques Feyder	Marlene Dietrich, Robert Donat, Irene Vanbrugh	Drama	NULL	UK
Lancashire Luck	/wiki/Lancashire_Luck	1937	Henry Cass	George Carney, Wendy Hiller, Nigel Stock	Comedy	NULL	UK
Landslide	/wiki/Landslide_(1937_film)	1937	Donovan Pedelty	Jimmy Hanley, Dinah Sheridan	Drama	NULL	UK
The Last Adventurers	/wiki/The_Last_Adventurers	1937	Roy Kellino	Niall MacGinnis, Roy Emerton	Drama	NULL	UK
The Last Chance	/wiki/The_Last_Chance_(1937_film)	1937	Thomas Bentley	Frank Leighton, Judy Kelly	Drama	NULL	UK
The Last Curtain	/wiki/The_Last_Curtain	1937	David MacDonald	Campbell Gullan, Kenne Duncan	Crime	NULL	UK
The Lilac Domino	/wiki/The_Lilac_Domino_(film)	1937	Frederic Zelnik	Michael Bartlett, June Knight	Musical	NULL	UK
London Melody	/wiki/London_Melody	1937	Herbert Wilcox	Anna Neagle, Tullio Carminati	Musical	NULL	UK
Love from a Stranger	/wiki/Love_from_a_Stranger_(1937_film)	1937	Rowland V. Lee	Ann Harding, Basil Rathbone	Thriller	NULL	UK
Lucky Jade	/wiki/Lucky_Jade	1937	Walter Summers	Betty Ann Davies, John Warwick	Comedy/Crime	NULL	UK
Make-Up	/wiki/Make-Up_(1937_film)	1937	Alfred Zeisler	Nils Asther, June Clyde	Drama	NULL	UK
Mayfair Melody	/wiki/Mayfair_Melody	1937	Arthur B. Woods	Keith Falkner, Chili Bouchier	Musical	NULL	UK
Melody and Romance	/wiki/Melody_and_Romance	1937	Maurice Elvey	Hughie Green, Margaret Lockwood	Comedy	NULL	UK
Midnight Menace	/wiki/Midnight_Menace	1937	Sinclair Hill	Charles Farrell, Margaret Vyner	Thriller	NULL	UK
The Mill on the Floss	/wiki/The_Mill_on_the_Floss_(film)	1937	Tim Whelan	Frank Lawton, Victoria Hopper	Drama	NULL	UK
Millions	/wiki/Millions_(1937_film)	1937	Leslie S. Hiscott	Gordon Harker, Frank Pettingell	Comedy	NULL	UK
Moonlight Sonata	/wiki/Moonlight_Sonata_(film)	1937	Lothar Mendes	Ignacy Jan Paderewski, Charles Farrell	Drama	NULL	UK
The Mutiny of the Elsinore	/wiki/The_Mutiny_of_the_Elsinore_(1937_film)	1937	Roy Lockwood	Lyn Harding, Jiro Soneya	Action	NULL	UK
Non-Stop New York	/wiki/Non-Stop_New_York	1937	Robert Stevenson	John Loder, Anna Lee	Crime	NULL	UK
O-Kay for Sound	/wiki/O-Kay_for_Sound	1937	Marcel Varnel	The Crazy Gang	Comedy		UK
Oh, Mr Porter!	/wiki/Oh,_Mr_Porter!	1937	Marcel Varnel	Will Hay, Graham Moffatt, Moore Marriott	Comedy	NULL	UK
O.H.M.S.	/wiki/O.H.M.S._(film)	1937	Raoul Walsh	Wallace Ford, John Mills, Anna Lee	Action/Comedy	NULL	UK
Old Mother Riley	/wiki/Old_Mother_Riley_(film)	1937	Oswald Mitchell	Arthur Lucan, Kitty McShane	Comedy	NULL	UK
Passenger to London	/wiki/Passenger_to_London	1937	Lawrence Huntington	John Warwick, Jenny Laird	Thriller	NULL	UK
The Perfect Crime	/wiki/The_Perfect_Crime_(1937_film)	1937	Ralph Ince	Ralph Ince, Hugh Williams	Crime	NULL	UK
Please Teacher	/wiki/Please_Teacher_(film)	1937	Stafford Dickens	Bobby Howes, René Ray	Comedy	NULL	UK
The Price of Folly	/wiki/The_Price_of_Folly	1937	Walter Summers	Leonora Corbett, Colin Keith-Johnston Judy Kelly	Drama	NULL	UK
The Rat	/wiki/The_Rat_(1937_film)	1937	Thomas Bentley	Anton Walbrook, Ruth Chatterton	Drama	NULL	UK
Return of a Stranger	/wiki/Return_of_a_Stranger_(1937_film)	1937	Victor Hanbury	Griffith Jones, Rosalyn Boulter, Athole Stewart	Drama	NULL	UK
Return of the Scarlet Pimpernel	/wiki/Return_of_the_Scarlet_Pimpernel	1937	Hanns Schwarz	Barry K. Barnes, James Mason	Thriller	NULL	UK
Riding High	/wiki/Riding_High_(1937_film)	1937	David MacDonald	Claude Dampier, John Garrick	Comedy	NULL	UK
A Romance in Flanders	/wiki/A_Romance_in_Flanders	1937	Maurice Elvey	Paul Cavanagh, Marcelle Chantal	Drama	NULL	UK
Rose of Tralee	/wiki/Rose_of_Tralee_(1937_film)	1937	Oswald Mitchell	Binkie Stuart, Kathleen O'Regan	Musical	NULL	UK
Sam Small Leaves Town	/wiki/Sam_Small_Leaves_Town	1937	Alfred J. Goulding	Stanley Holloway, June Clyde	Comedy	NULL	UK
Saturday Night Revue	/wiki/Saturday_Night_Revue	1937	Norman Lee	Billy Milton, Sally Gray	Musical	NULL	UK
The Show Goes On	/wiki/The_Show_Goes_On	1937	Basil Dean	Gracie Fields, Owen Nares	Musical/Comedy	NULL	UK
Smash and Grab	/wiki/Smash_and_Grab	1937	Tim Whelan	Jack Buchanan, Elsie Randolph	Comedy/Crime	NULL	UK
Song of the Forge	/wiki/Song_of_the_Forge	1937	Henry Edwards	Stanley Holloway, Lawrence Grossmith	Musical	NULL	UK
The Song of the Road	/wiki/The_Song_of_the_Road	1937	John Baxter	Bransby Williams, Muriel George	Drama	NULL	UK
Spring Handicap	/wiki/Spring_Handicap	1937	Herbert Brenon	Will Fyffe, Maire O'Neill	Comedy	NULL	UK
Storm in a Teacup	/wiki/Storm_in_a_Teacup_(film)	1937	Ian Dalrymple Victor Saville	Vivien Leigh, Rex Harrison, Cecil Parker	Comedy	NULL	UK
The Squeaker	/wiki/The_Squeaker_(1937_film)	1937	William K. Howard	Edmund Lowe, Sebastian Shaw, Ann Todd	Crime	NULL	UK
The Street Singer	/wiki/The_Street_Singer_(1937_film)	1937	Jean de Marguenat	Margaret Lockwood, Arthur Tracy	Musical	NULL	UK
Talking Feet	/wiki/Talking_Feet	1937	John Baxter	Hazel Ascot, Jack Barty, Davy Burnaby, Enid Stamp Taylor	Musical	NULL	UK
Take a Chance	/wiki/Take_a_Chance_(1937_film)	1937	Sinclair Hill	Claude Hulbert, Binnie Hale	Comedy	NULL	UK
Take My Tip	/wiki/Take_My_Tip	1937	Herbert Mason	Jack Hulbert, Cicely Courtneidge	Musical Comedy	NULL	UK
Thunder in the City	/wiki/Thunder_in_the_City	1937	Marion Gering	Edward G. Robinson, Nigel Bruce	Drama	NULL	UK
Twin Faces	/wiki/Twin_Faces	1937	Lawrence Huntington	Anthony Ireland, Frank Birch	Crime	NULL	UK
Under a Cloud	/wiki/Under_a_Cloud	1937	George King	Betty Ann Davies, Edward Rigby	Drama	NULL	UK
Under Secret Orders	/wiki/Under_Secret_Orders	1937	Edmond T. Gréville	Dita Parlo, John Loder	Thriller	NULL	UK
Under the Red Robe	/wiki/Under_the_Red_Robe_(1937_film)	1937	Victor Sjostrom	Conrad Veidt, Raymond Massey, Annabella	Drama, Adventure	NULL	UK
Underneath the Arches	/wiki/Underneath_the_Arches_(film)	1937	Redd Davis	Bud Flanagan, Chesney Allen	Comedy	NULL	UK
The Vicar of Bray	/wiki/The_Vicar_of_Bray_(film)	1937	Henry Edwards	Stanley Holloway, Hugh Miller	Historical Drama	NULL	UK
Victoria the Great	/wiki/Victoria_the_Great	1937	Herbert Wilcox	Anna Neagle, Anton Walbrook	Biopic	NULL	UK
The Vulture	/wiki/The_Vulture_(1937_film)	1937	Ralph Ince	Claude Hulbert, Lesley Brook	Comedy	NULL	UK
The Wife of General Ling	/wiki/The_Wife_of_General_Ling	1937	Ladislao Vajda	Griffith Jones, Valéry Inkijinoff	Drama	NULL	UK
Who Killed John Savage?	/wiki/Who_Killed_John_Savage%3F	1937	Maurice Elvey	Nicholas Hannen, Kathleen Kelly	Crime	NULL	UK
Who's Your Lady Friend?	/wiki/Who%27s_Your_Lady_Friend%3F	1937	Carol Reed	Frances Day, Vic Oliver	Comedy	NULL	UK
Wings of the Morning	/wiki/Wings_of_the_Morning_(film)	1937	Harold D. Schuster	Annabella, Henry Fonda	Drama	First technicolour film shot in the British Isles	UK
You Live and Learn	/wiki/You_Live_and_Learn	1937	Arthur B. Woods	Glenda Farrell, Claude Hulbert	Comedy	NULL	UK
Young and Innocent	/wiki/Young_and_Innocent	1937	Alfred Hitchcock	Nova Pilbeam, Derrick De Marney	Mystery	NULL	UK
13 Men and a Gun	/wiki/13_Men_and_a_Gun	1938	Mario Zampi	Arthur Wontner, Clifford Evans	War	co-produced with Italy	UK
Alf's Button Afloat	/wiki/Alf%27s_Button_Afloat	1938	Marcel Varnel	Bud Flanagan, Chesney Allen	Comedy	NULL	UK
Almost a Gentleman	/wiki/Almost_a_Gentleman_(1938_film)	1938	Oswald Mitchell	Billy Bennett, Kathleen Harrison	Comedy	NULL	UK
Almost a Honeymoon	/wiki/Almost_a_Honeymoon_(1938_film)	1938	Norman Lee	Tommy Trinder, Linden Travers	Comedy	NULL	UK
Anything to Declare?	/wiki/Anything_to_Declare%3F	1938	Redd Davis	John Loder, Noel Madison	Crime	NULL	UK
Bank Holiday	/wiki/Bank_Holiday_(film)	1938	Carol Reed	Margaret Lockwood, Hugh Williams	Drama	NULL	UK
Bed and Breakfast	/wiki/Bed_and_Breakfast_(1938_film)	1938	Walter West	Daphne Courtney, Barry Lupino	Drama	NULL	UK
Break the News	/wiki/Break_the_News_(film)	1938	René Clair	Jack Buchanan, Maurice Chevalier	Comedy/Musical	NULL	UK
The Citadel	/wiki/The_Citadel_(film)	1938	King Vidor	Robert Donat, Rosalind Russell, Ralph Richardson	Drama	NULL	UK
The Challenge	/wiki/The_Challenge_(1938_film)	1938	Milton Rosmer	Robert Douglas, Frank Birch	Adventure	NULL	UK
Climbing High	/wiki/Climbing_High	1938	Carol Reed	Michael Redgrave, Jessie Matthews	Comedy	NULL	UK
Convict 99	/wiki/Convict_99	1938	Marcel Varnel	Will Hay, Graham Moffatt	Comedy	NULL	UK
Crackerjack	/wiki/Crackerjack_(1938_film)	1938	Albert de Courville	Tom Walls, Lilli Palmer	Comedy/Crime	NULL	UK
Dangerous Medicine	/wiki/Dangerous_Medicine	1938	Arthur B. Woods	Elizabeth Allan, Cyril Ritchard	Thriller	NULL	UK
The Dark Stairway	/wiki/The_Dark_Stairway	1938	Arthur B. Woods	Hugh Williams, Chili Bouchier	Crime	NULL	UK
Dead Men Tell No Tales	/wiki/Dead_Men_Tell_No_Tales	1938	David MacDonald	Emlyn Williams, Sara Seegar	Thriller	NULL	UK
The Divorce of Lady X	/wiki/The_Divorce_of_Lady_X	1938	Tim Whelan	Laurence Olivier, Merle Oberon	Romantic comedy	NULL	UK
The Drum	/wiki/The_Drum_(1938_film)	1938	Zoltan Korda	Sabu, Raymond Massey, Valerie Hobson	Adventure	NULL	UK
Easy Riches	/wiki/Easy_Riches	1938	Maclean Rogers	George Carey, Gus McNaughton	Comedy	NULL	UK
Everything Happens to Me	/wiki/Everything_Happens_to_Me_(1938_film)	1938	Roy William Neill	Max Miller, Chili Bouchier	Comedy	NULL	UK
Follow Your Star	/wiki/Follow_Your_Star	1938	Sinclair Hill	Arthur Tracy, Belle Chrystall	Musical	NULL	UK
The Gables Mystery	/wiki/The_Gables_Mystery	1938	Harry Hughes	Francis L. Sullivan, Antoinette Cellier	Crime	NULL	UK
The Gaunt Stranger	/wiki/The_Gaunt_Stranger	1938	Walter Forde	Sonnie Hale, Wilfrid Lawson	Mystery	NULL	UK
Glamour Girl	/wiki/Glamour_Girl_(film)	1938	Arthur B. Woods	Gene Gerrard, Lesley Brook	Comedy	NULL	UK
Hey! Hey! USA	/wiki/Hey!_Hey!_USA	1938	Marcel Varnel	Will Hay, Edgar Kennedy	Comedy	NULL	UK
The High Command	/wiki/The_High_Command	1938	Thorold Dickinson	Lionel Atwill, Lucie Mannheim, James Mason	Drama	NULL	UK
His Lordship Regrets	/wiki/His_Lordship_Regrets	1938	Maclean Rogers	Claude Hulbert, Winifred Shotter	Comedy	NULL	UK
Hold My Hand	/wiki/Hold_My_Hand_(film)	1938	Thornton Freeland	Stanley Lupino, Fred Emney	Musical	NULL	UK
Housemaster	/wiki/Housemaster_(film)	1938	Herbert Brenon	Otto Kruger, Diana Churchill	Comedy	NULL	UK
I See Ice	/wiki/I_See_Ice	1938	Anthony Kimmins	George Formby, Kay Walsh	Comedy	NULL	UK
Incident in Shanghai	/wiki/Incident_in_Shanghai	1938	John Paddy Carstairs	Margaret Vyner, Patrick Barr	Comedy	NULL	UK
Inspector Hornleigh	/wiki/Inspector_Hornleigh_(film)	1938	Eugene Forde	Gordon Harker, Alastair Sim	Comedy/Crime	NULL	UK
It's in the Air	/wiki/It%27s_in_the_Air	1938	Anthony Kimmins	George Formby, Polly Ward	Comedy	NULL	UK
I've Got a Horse	/wiki/I%27ve_Got_a_Horse	1938	Herbert Smith	Sandy Powell, Norah Howard	Comedy	NULL	UK
Jane Steps Out	/wiki/Jane_Steps_Out	1938	Paul L. Stein	Diana Churchill, Jean Muir	Comedy	NULL	UK
Kate Plus Ten	/wiki/Kate_Plus_Ten_(film)	1938	Reginald Denham	Jack Hulbert, Genevieve Tobin	Thriller	NULL	UK
Kicking the Moon Around	/wiki/Kicking_the_Moon_Around	1938	Walter Forde	Bert Ambrose, Evelyn Dall	Musical	NULL	UK
The Lady Vanishes	/wiki/The_Lady_Vanishes_(1938_film)	1938	Alfred Hitchcock	Margaret Lockwood, Michael Redgrave, May Whitty	Mystery	Number 35 in the BFI Top 100 British films	UK
Lightning Conductor	/wiki/Lightning_Conductor_(film)	1938	Maurice Elvey	Gordon Harker, John Lodge	Comedy	NULL	UK
The Londonderry Air	/wiki/The_Londonderry_Air_(film)	1938	Alex Bryce	Sara Allgood, Liam Gaffney	Romance	NULL	UK
Luck of the Navy	/wiki/Luck_of_the_Navy	1938	Jack Raymond	Geoffrey Toone, Judy Kelly	Comedy	NULL	UK
Make It Three	/wiki/Make_It_Three	1938	David MacDonald	Hugh Wakefield, Edmund Willard	Comedy	NULL	UK
Many Tanks Mr. Atkins	/wiki/Many_Tanks_Mr._Atkins	1938	Roy William Neill	Claude Hulbert, Reginald Purdell	Comedy	NULL	UK
Marigold	/wiki/Marigold_(1938_film)	1938	Thomas Bentley	Sophie Stewart, Patrick Barr	Drama	NULL	UK
Mountains O'Mourne	/wiki/Mountains_O%27Mourne	1938	Harry Hughes	René Ray, Niall MacGinnis	Musical/Comedy	NULL	UK
Mr. Satan	/wiki/Mr._Satan_(film)	1938	Arthur B. Woods	James Stephenson, Chili Bouchier	Thriller	NULL	UK
My Irish Molly	/wiki/My_Irish_Molly	1938	Alex Bryce	Binkie Stuart, Tom Burke	Musical	NULL	UK
Night Alone	/wiki/Night_Alone	1938	Thomas Bentley	Lesley Brook, Leonora Corbett	Comedy	NULL	UK
No Parking	/wiki/No_Parking	1938	Jack Raymond	Gordon Harker, Leslie Perrins	Comedy	NULL	UK
Oh Boy!	/wiki/Oh_Boy!_(1938_film)	1938	Albert de Courville	Albert Burdon, Mary Lawson	Comedy	NULL	UK
Old Bones of the River	/wiki/Old_Bones_of_the_River	1938	Marcel Varnel	Will Hay, Graham Moffatt	Comedy	NULL	UK
Old Iron	/wiki/Old_Iron	1938	Tom Walls	Eva Moore, Cecil Parker	Comedy/Drama	NULL	UK
Old Mother Riley in Paris	/wiki/Old_Mother_Riley_in_Paris	1938	Oswald Mitchell	Arthur Lucan, Kitty McShane	Comedy	NULL	UK
Over She Goes	/wiki/Over_She_Goes	1938	Graham Cutts	Stanley Lupino, Claire Luce, Max Baer	Musical/Comedy	NULL	UK
Owd Bob	/wiki/Owd_Bob_(1938_film)	1938	Robert Stevenson	Will Fyffe, Margaret Lockwood	Drama	NULL	UK
Penny Paradise	/wiki/Penny_Paradise	1938	Carol Reed	Edmund Gwenn, Betty Driver	Comedy	NULL	UK
Premiere	/wiki/Premiere_(film)	1938	Walter Summers	John Lodge, Judy Kelly	Mystery	NULL	UK
Pygmalion	/wiki/Pygmalion_(1938_film)	1938	Anthony Asquith Leslie Howard	Leslie Howard, Wendy Hiller, Wilfrid Lawson	Comedy	George Bernard Shaw's play	UK
The Rebel Son	/wiki/The_Rebel_Son	1938	Adrian Brunel Albert de Courville Alexis Granowsky	Harry Baur, Anthony Bushell	Historical	NULL	UK
The Return of Carol Deane	/wiki/The_Return_of_Carol_Deane	1938	Arthur B. Woods	Bebe Daniels, Peter Coke	Drama	NULL	UK
The Return of the Frog	/wiki/The_Return_of_the_Frog	1938	Maurice Elvey	Gordon Harker, Hartley Power	Crime	NULL	UK
A Royal Divorce	/wiki/A_Royal_Divorce_(1938_film)	1938	Jack Raymond	Ruth Chatterton, Pierre Blanchar	Drama	NULL	UK
Sailing Along	/wiki/Sailing_Along	1938	Sonnie Hale	Jessie Matthews, Barry MacKay	Musical Comedy	NULL	UK
Save a Little Sunshine	/wiki/Save_a_Little_Sunshine	1938	Norman Lee	Patricia Kirkwood, Tommy Trinder	Comedy	NULL	UK
Second Best Bed	/wiki/Second_Best_Bed	1938	Tom Walls	Tom Walls, Jane Baxter	Comedy	NULL	UK
Second Thoughts	/wiki/Second_Thoughts_(1938_film)	1938	Albert Parker	Frank Fox, Evelyn Ankers	Drama	NULL	UK
Sexton Blake and the Hooded Terror	/wiki/Sexton_Blake_and_the_Hooded_Terror	1938	George King	George Curzon, Tod Slaughter	Crime	NULL	UK
Silver Top	/wiki/Silver_Top	1938	George King	Marie Wright, Betty Ann Davies	Crime	NULL	UK
The Singing Cop	/wiki/The_Singing_Cop_(film)	1938	Arthur B. Woods	Keith Falkner, Chili Bouchier	Comedy	NULL	UK
Sixty Glorious Years	/wiki/Sixty_Glorious_Years	1938	Herbert Wilcox	Anna Neagle, Anton Walbrook	Historical	NULL	UK
The Sky's the Limit	/wiki/The_Sky%27s_the_Limit_(1938_film)	1938	Jack Buchanan, Lee Garmes	Jack Buchanan, Mara Loseff	Comedy/Musical	NULL	UK
South Riding	/wiki/South_Riding_(film)	1938	Victor Saville	Edna Best, Ralph Richardson	Drama	NULL	UK
A Spot of Bother	/wiki/A_Spot_of_Bother_(film)	1938	David MacDonald	Robertson Hare, Alfred Drayton	Comedy	NULL	UK
St. Martin's Lane	/wiki/Sidewalks_of_London	1938	Tim Whelan	Charles Laughton, Vivien Leigh	Comedy Drama	NULL	UK
Star of the Circus	/wiki/Star_of_the_Circus	1938	Albert de Courville	Otto Kruger, Gertrude Michael	Drama	Remake of the 1937 German film Truxa	UK
Stepping Toes	/wiki/Stepping_Toes	1938	John Baxter	Hazel Ascot, Enid Stamp-Taylor	Musical	NULL	UK
Strange Boarders	/wiki/Strange_Boarders	1938	Herbert Mason	Tom Walls, Renée Saint-Cyr, Googie Withers	Comedy Thriller	NULL	UK
Thank Evans	/wiki/Thank_Evans	1938	Roy William Neill	Max Miller, Hal Walters	Comedy	NULL	UK
They Drive by Night	/wiki/They_Drive_by_Night_(1938_film)	1938	Arthur B. Woods	Emlyn Williams, Ernest Thesiger	Thriller	NULL	UK
This Man Is News	/wiki/This_Man_Is_News	1938	David MacDonald	Barry K. Barnes, Valerie Hobson, Alastair Sim	Comedy/Mystery	NULL	UK
Thistledown	/wiki/Thistledown_(film)	1938	Arthur B. Woods	Aino Bergö, Athole Stewart	Musical	NULL	UK
The Viper	/wiki/The_Viper_(film)	1938	Roy William Neill	Claude Hulbert, Hal Walters	Comedy	NULL	UK
The Ware Case	/wiki/The_Ware_Case_(1938_film)	1938	Robert Stevenson	Clive Brook, Jane Baxter	Crime	NULL	UK
Who Goes Next?	/wiki/Who_Goes_Next%3F	1938	Maurice Elvey	Barry K. Barnes, Sophie Stewart	War	NULL	UK
A Yank at Oxford	/wiki/A_Yank_at_Oxford	1938	Jack Conway	Robert Taylor, Lionel Barrymore, Maureen O'Sullivan	Comedy	NULL	UK
Yellow Sands	/wiki/Yellow_Sands_(film)	1938	Herbert Brenon,	Marie Tempest, Belle Chrystall	Comedy/Drama	NULL	UK
You're the Doctor	/wiki/You%27re_the_Doctor	1938	Roy Lockwood	Barry K. Barnes, Googie Withers	Comedy	NULL	UK
The Arsenal Stadium Mystery	/wiki/The_Arsenal_Stadium_Mystery	1939	Thorold Dickinson	Leslie Banks, Greta Gynt	Mystery	NULL	UK
Ask a Policeman	/wiki/Ask_a_Policeman	1939	Marcel Varnel	Will Hay, Graham Moffatt, Moore Marriott	Comedy	NULL	UK
Black Eyes	/wiki/Black_Eyes_(1939_film)	1939	Herbert Brenon	Otto Kruger, Mary Maguire	Drama	NULL	UK
Cheer Boys Cheer	/wiki/Cheer_Boys_Cheer	1939	Walter Forde	Edmund Gwenn, Nova Pilbeam, Jimmy O'Dea	Comedy	NULL	UK
Come On George!	/wiki/Come_On_George!	1939	Anthony Kimmins	George Formby, Pat Kirkwood, Ronald Shiner	Comedy	NULL	UK
Confidential Lady	/wiki/Confidential_Lady	1939	Arthur B. Woods	Stewart Rome, Jane Baxter, Ben Lyon	Drama	NULL	UK
The Dark Eyes of London	/wiki/The_Dark_Eyes_of_London_(film)	1939	Walter Summers	Bela Lugosi, Greta Gynt, Hugh Williams	Horror	NULL	UK
Dead Men are Dangerous	/wiki/Dead_Men_are_Dangerous	1939	Harold French	Robert Newton, John Warwick, Googie Withers	Thriller	NULL	UK
Discoveries	/wiki/Discoveries_(film)	1939	Redd Davis	Carroll Levis, Issy Bonn	Variety Review	NULL	UK
The Face at the Window	/wiki/The_Face_at_the_Window_(1939_film)	1939	George King	Tod Slaughter, Marjorie Taylor	Thriller	NULL	UK
Flying Fifty-Five	/wiki/Flying_Fifty-Five	1939	Reginald Denham	Derrick de Marney, Nancy Burne, Marius Goring	Drama	NULL	UK
The Four Feathers	/wiki/The_Four_Feathers_(1939_film)	1939	Zoltan Korda	Ralph Richardson, John Clements	Adventure	NULL	UK
The Four Just Men	/wiki/The_Four_Just_Men_(1939_film)	1939	Walter Forde	Frank Lawton, Hugh Sinclair, Griffith Jones, Francis L. Sullivan	Thriller	NULL	UK
French Without Tears	/wiki/French_Without_Tears_(film)	1939	Anthony Asquith	Ray Milland	Comedy	NULL	UK
The Frozen Limits	/wiki/The_Frozen_Limits	1939	Marcel Varnel	The Crazy Gang	Comedy	NULL	UK
The Gang's All Here	/wiki/The_Gang%27s_All_Here_(1939_film)	1939	Thornton Freeland	Jack Buchanan, Googie Withers	Comedy	NULL	UK
A Girl Must Live	/wiki/A_Girl_Must_Live	1939	Carol Reed	Margaret Lockwood, Renée Houston, Lilli Palmer	Comedy	NULL	UK
Goodbye, Mr. Chips	/wiki/Goodbye,_Mr._Chips_(1939_film)	1939	Sam Wood	Robert Donat, Greer Garson	Drama	Number 72 in the BFI Top 100 British films.	UK
